,# edges,setting,Accuracy
474,1000,saliency-U,0.8357933579335793
475,1200,saliency-U,0.8357933579335793
476,1400,saliency-U,0.8357933579335793
477,1600,saliency-U,0.8357933579335793
478,1800,saliency-U,0.8357933579335793
479,2000,saliency-U,0.8357933579335793
480,200,random-R,0.8284132841328413
481,400,random-R,0.8284132841328413
482,600,random-R,0.8191881918819188
483,800,random-R,0.8118081180811808
484,1000,random-R,0.8154981549815498
485,1200,random-R,0.8173431734317343
486,1400,random-R,0.8081180811808119
487,1600,random-R,0.7970479704797048
488,1800,random-R,0.7915129151291513
489,2000,random-R,0.7915129151291513
490,200,random-U,0.8302583025830258
491,400,random-U,0.8284132841328413
492,600,random-U,0.8302583025830258
493,800,random-U,0.8284132841328413
494,1000,random-U,0.8302583025830258
495,1200,random-U,0.8265682656826568
496,1400,random-U,0.8191881918819188
497,1600,random-U,0.8191881918819188
498,1800,random-U,0.8154981549815498
499,2000,random-U,0.8136531365313653
500,200,max-degree-R,0.8321033210332104
501,400,max-degree-R,0.8265682656826568
502,600,max-degree-R,0.8284132841328413
503,800,max-degree-R,0.8284132841328413
504,1000,max-degree-R,0.8302583025830258
505,1200,max-degree-R,0.8284132841328413
506,1400,max-degree-R,0.8173431734317343
507,1600,max-degree-R,0.8081180811808119
508,1800,max-degree-R,0.8025830258302583
509,2000,max-degree-R,0.7915129151291513
510,200,max-degree-U,0.8302583025830258
511,400,max-degree-U,0.8265682656826568
512,600,max-degree-U,0.8265682656826568
513,800,max-degree-U,0.8265682656826568
514,1000,max-degree-U,0.8228782287822878
515,1200,max-degree-U,0.8191881918819188
516,1400,max-degree-U,0.8173431734317343
517,1600,max-degree-U,0.8154981549815498
518,1800,max-degree-U,0.8136531365313653
519,2000,max-degree-U,0.8154981549815498
520,200,min-degree-R,0.8210332103321033
521,400,min-degree-R,0.8118081180811808
522,600,min-degree-R,0.7933579335793358
523,800,min-degree-R,0.8007380073800738
524,1000,min-degree-R,0.7878228782287823
525,1200,min-degree-R,0.7841328413284133
526,1400,min-degree-R,0.7841328413284133
527,1600,min-degree-R,0.7841328413284133
528,1800,min-degree-R,0.7878228782287823
529,2000,min-degree-R,0.7619926199261993
530,200,min-degree-U,0.8284132841328413
531,400,min-degree-U,0.8247232472324724
532,600,min-degree-U,0.8154981549815498
533,800,min-degree-U,0.8210332103321033
534,1000,min-degree-U,0.8136531365313653
535,1200,min-degree-U,0.8118081180811808
536,1400,min-degree-U,0.8081180811808119
537,1600,min-degree-U,0.8081180811808119
538,1800,min-degree-U,0.8099630996309963
539,2000,min-degree-U,0.8044280442804428
540,200,saliency-R,0.8302583025830258
541,400,saliency-R,0.8339483394833949
542,600,saliency-R,0.8302583025830258
543,800,saliency-R,0.8265682656826568
544,1000,saliency-R,0.8265682656826568
545,1200,saliency-R,0.8228782287822878
546,1400,saliency-R,0.8191881918819188
547,1600,saliency-R,0.8210332103321033
548,1800,saliency-R,0.8321033210332104
549,2000,saliency-R,0.8265682656826568
550,200,saliency-U,0.8339483394833949
551,400,saliency-U,0.8339483394833949
