,# edges,setting,Accuracy
539,2000,min-degree-U,0.7749077490774908
540,200,saliency-R,0.8191881918819188
541,400,saliency-R,0.8210332103321033
542,600,saliency-R,0.8228782287822878
543,800,saliency-R,0.8173431734317343
544,1000,saliency-R,0.8007380073800738
545,1200,saliency-R,0.8228782287822878
546,1400,saliency-R,0.8210332103321033
547,1600,saliency-R,0.8118081180811808
548,1800,saliency-R,0.8099630996309963
549,2000,saliency-R,0.8136531365313653
550,200,saliency-U,0.8099630996309963
551,400,saliency-U,0.8099630996309963
552,600,saliency-U,0.8099630996309963
553,800,saliency-U,0.8081180811808119
554,1000,saliency-U,0.8099630996309963
555,1200,saliency-U,0.8081180811808119
556,1400,saliency-U,0.8081180811808119
557,1600,saliency-U,0.8081180811808119
558,1800,saliency-U,0.8081180811808119
559,2000,saliency-U,0.8081180811808119
560,200,random-R,0.8265682656826568
561,400,random-R,0.8136531365313653
562,600,random-R,0.8173431734317343
563,800,random-R,0.8025830258302583
564,1000,random-R,0.7988929889298892
565,1200,random-R,0.7952029520295203
566,1400,random-R,0.7767527675276753
567,1600,random-R,0.7878228782287823
568,1800,random-R,0.7730627306273062
569,2000,random-R,0.7675276752767528
570,200,random-U,0.8284132841328413
571,400,random-U,0.8228782287822878
572,600,random-U,0.8210332103321033
573,800,random-U,0.8173431734317343
574,1000,random-U,0.8173431734317343
575,1200,random-U,0.8173431734317343
576,1400,random-U,0.8191881918819188
577,1600,random-U,0.8081180811808119
578,1800,random-U,0.8099630996309963
579,2000,random-U,0.8081180811808119
580,200,max-degree-R,0.8191881918819188
581,400,max-degree-R,0.8173431734317343
582,600,max-degree-R,0.8118081180811808
583,800,max-degree-R,0.8321033210332104
584,1000,max-degree-R,0.8099630996309963
585,1200,max-degree-R,0.8173431734317343
586,1400,max-degree-R,0.8062730627306273
587,1600,max-degree-R,0.7952029520295203
588,1800,max-degree-R,0.8044280442804428
589,2000,max-degree-R,0.7915129151291513
590,200,max-degree-U,0.8265682656826568
591,400,max-degree-U,0.8173431734317343
592,600,max-degree-U,0.8044280442804428
593,800,max-degree-U,0.8007380073800738
594,1000,max-degree-U,0.8007380073800738
595,1200,max-degree-U,0.7988929889298892
596,1400,max-degree-U,0.7988929889298892
597,1600,max-degree-U,0.8007380073800738
598,1800,max-degree-U,0.7988929889298892
599,2000,max-degree-U,0.7970479704797048
600,200,min-degree-R,0.8136531365313653
601,400,min-degree-R,0.7915129151291513
602,600,min-degree-R,0.7841328413284133
603,800,min-degree-R,0.7767527675276753
604,1000,min-degree-R,0.7693726937269373
605,1200,min-degree-R,0.7564575645756457
606,1400,min-degree-R,0.7601476014760148
607,1600,min-degree-R,0.7841328413284133
608,1800,min-degree-R,0.7675276752767528
609,2000,min-degree-R,0.6881918819188192
610,200,min-degree-U,0.8265682656826568
611,400,min-degree-U,0.8265682656826568
612,600,min-degree-U,0.8099630996309963
613,800,min-degree-U,0.8099630996309963
614,1000,min-degree-U,0.7988929889298892
615,1200,min-degree-U,0.7988929889298892
616,1400,min-degree-U,0.7952029520295203
617,1600,min-degree-U,0.7952029520295203
618,1800,min-degree-U,0.8007380073800738
619,2000,min-degree-U,0.7970479704797048
620,200,saliency-R,0.8210332103321033
621,400,saliency-R,0.8173431734317343
622,600,saliency-R,0.8173431734317343
623,800,saliency-R,0.8007380073800738
624,1000,saliency-R,0.8118081180811808
625,1200,saliency-R,0.8302583025830258
626,1400,saliency-R,0.8357933579335793
627,1600,saliency-R,0.8136531365313653
628,1800,saliency-R,0.8099630996309963
629,2000,saliency-R,0.8191881918819188
630,200,saliency-U,0.8265682656826568
631,400,saliency-U,0.8265682656826568
632,600,saliency-U,0.8265682656826568
633,800,saliency-U,0.8265682656826568
634,1000,saliency-U,0.8265682656826568
635,1200,saliency-U,0.8265682656826568
636,1400,saliency-U,0.8265682656826568
637,1600,saliency-U,0.8265682656826568
638,1800,saliency-U,0.8265682656826568
639,2000,saliency-U,0.8265682656826568
640,200,random-R,0.8339483394833949
641,400,random-R,0.7933579335793358
642,600,random-R,0.8154981549815498
643,800,random-R,0.8062730627306273
644,1000,random-R,0.8025830258302583
645,1200,random-R,0.7398523985239852
646,1400,random-R,0.7712177121771218
647,1600,random-R,0.7785977859778598
648,1800,random-R,0.7804428044280443
649,2000,random-R,0.7601476014760148
650,200,random-U,0.8154981549815498
651,400,random-U,0.8118081180811808
652,600,random-U,0.8118081180811808
653,800,random-U,0.8118081180811808
654,1000,random-U,0.8118081180811808
655,1200,random-U,0.8118081180811808
656,1400,random-U,0.8025830258302583
657,1600,random-U,0.8007380073800738
658,1800,random-U,0.8044280442804428
659,2000,random-U,0.8025830258302583
660,200,max-degree-R,0.8191881918819188
661,400,max-degree-R,0.8284132841328413
662,600,max-degree-R,0.8191881918819188
663,800,max-degree-R,0.8191881918819188
664,1000,max-degree-R,0.8228782287822878
