,# edges,setting,Accuracy
478,1800,saliency-U,0.8690036900369004
479,2000,saliency-U,0.8690036900369004
480,200,random-R,0.8671586715867159
481,400,random-R,0.8690036900369004
482,600,random-R,0.8616236162361623
483,800,random-R,0.8690036900369004
484,1000,random-R,0.8597785977859779
485,1200,random-R,0.8634686346863468
486,1400,random-R,0.8616236162361623
487,1600,random-R,0.8560885608856088
488,1800,random-R,0.8468634686346863
489,2000,random-R,0.8542435424354243
490,200,random-U,0.8653136531365314
491,400,random-U,0.8653136531365314
492,600,random-U,0.8653136531365314
493,800,random-U,0.8597785977859779
494,1000,random-U,0.8505535055350554
495,1200,random-U,0.8505535055350554
496,1400,random-U,0.8505535055350554
497,1600,random-U,0.8487084870848709
498,1800,random-U,0.8523985239852399
499,2000,random-U,0.8523985239852399
500,200,max-degree-R,0.8708487084870848
501,400,max-degree-R,0.8616236162361623
502,600,max-degree-R,0.8634686346863468
503,800,max-degree-R,0.8671586715867159
504,1000,max-degree-R,0.8708487084870848
505,1200,max-degree-R,0.8616236162361623
506,1400,max-degree-R,0.8671586715867159
507,1600,max-degree-R,0.8634686346863468
508,1800,max-degree-R,0.8505535055350554
509,2000,max-degree-R,0.8579335793357934
510,200,max-degree-U,0.8671586715867159
511,400,max-degree-U,0.8597785977859779
512,600,max-degree-U,0.8653136531365314
513,800,max-degree-U,0.8616236162361623
514,1000,max-degree-U,0.8653136531365314
515,1200,max-degree-U,0.8616236162361623
516,1400,max-degree-U,0.8579335793357934
517,1600,max-degree-U,0.8579335793357934
518,1800,max-degree-U,0.8597785977859779
519,2000,max-degree-U,0.8597785977859779
520,200,min-degree-R,0.8560885608856088
521,400,min-degree-R,0.8523985239852399
522,600,min-degree-R,0.8523985239852399
523,800,min-degree-R,0.8487084870848709
524,1000,min-degree-R,0.8560885608856088
525,1200,min-degree-R,0.8468634686346863
526,1400,min-degree-R,0.8690036900369004
527,1600,min-degree-R,0.8560885608856088
528,1800,min-degree-R,0.8560885608856088
529,2000,min-degree-R,0.8523985239852399
530,200,min-degree-U,0.8560885608856088
531,400,min-degree-U,0.8542435424354243
532,600,min-degree-U,0.8523985239852399
533,800,min-degree-U,0.8616236162361623
534,1000,min-degree-U,0.8634686346863468
535,1200,min-degree-U,0.8560885608856088
536,1400,min-degree-U,0.8634686346863468
537,1600,min-degree-U,0.8653136531365314
538,1800,min-degree-U,0.8616236162361623
539,2000,min-degree-U,0.8597785977859779
540,200,saliency-R,0.8671586715867159
541,400,saliency-R,0.8653136531365314
542,600,saliency-R,0.8634686346863468
543,800,saliency-R,0.8653136531365314
544,1000,saliency-R,0.8671586715867159
545,1200,saliency-R,0.8634686346863468
546,1400,saliency-R,0.8671586715867159
547,1600,saliency-R,0.8653136531365314
548,1800,saliency-R,0.8726937269372693
549,2000,saliency-R,0.8726937269372693
550,200,saliency-U,0.8708487084870848
551,400,saliency-U,0.8690036900369004
552,600,saliency-U,0.8653136531365314
553,800,saliency-U,0.8690036900369004
554,1000,saliency-U,0.8708487084870848
555,1200,saliency-U,0.8653136531365314
556,1400,saliency-U,0.8634686346863468
557,1600,saliency-U,0.8634686346863468
558,1800,saliency-U,0.8634686346863468
559,2000,saliency-U,0.8634686346863468
560,200,random-R,0.8708487084870848
561,400,random-R,0.8634686346863468
562,600,random-R,0.8708487084870848
563,800,random-R,0.8708487084870848
564,1000,random-R,0.8726937269372693
565,1200,random-R,0.8634686346863468
566,1400,random-R,0.8616236162361623
567,1600,random-R,0.8616236162361623
568,1800,random-R,0.8597785977859779
569,2000,random-R,0.8579335793357934
570,200,random-U,0.8763837638376384
571,400,random-U,0.8745387453874539
572,600,random-U,0.8763837638376384
573,800,random-U,0.8800738007380073
