,# edges,setting,Accuracy
712,600,saliency-U,0.8468634686346863
713,800,saliency-U,0.8468634686346863
714,1000,saliency-U,0.8468634686346863
715,1200,saliency-U,0.8468634686346863
716,1400,saliency-U,0.8468634686346863
717,1600,saliency-U,0.8468634686346863
718,1800,saliency-U,0.8468634686346863
719,2000,saliency-U,0.8468634686346863
720,200,random-R,0.8450184501845018
721,400,random-R,0.8394833948339483
722,600,random-R,0.8228782287822878
723,800,random-R,0.8321033210332104
724,1000,random-R,0.8025830258302583
725,1200,random-R,0.8191881918819188
726,1400,random-R,0.8062730627306273
727,1600,random-R,0.8136531365313653
728,1800,random-R,0.8136531365313653
729,2000,random-R,0.7841328413284133
730,200,random-U,0.8394833948339483
731,400,random-U,0.8357933579335793
732,600,random-U,0.8321033210332104
733,800,random-U,0.8302583025830258
734,1000,random-U,0.8321033210332104
735,1200,random-U,0.8284132841328413
736,1400,random-U,0.8302583025830258
737,1600,random-U,0.8284132841328413
738,1800,random-U,0.8265682656826568
739,2000,random-U,0.8228782287822878
740,200,max-degree-R,0.8210332103321033
741,400,max-degree-R,0.8394833948339483
742,600,max-degree-R,0.8376383763837638
743,800,max-degree-R,0.8376383763837638
744,1000,max-degree-R,0.8321033210332104
745,1200,max-degree-R,0.8321033210332104
746,1400,max-degree-R,0.8136531365313653
747,1600,max-degree-R,0.8081180811808119
748,1800,max-degree-R,0.8154981549815498
749,2000,max-degree-R,0.7952029520295203
750,200,max-degree-U,0.8357933579335793
751,400,max-degree-U,0.8357933579335793
752,600,max-degree-U,0.8339483394833949
753,800,max-degree-U,0.8321033210332104
754,1000,max-degree-U,0.8247232472324724
755,1200,max-degree-U,0.8228782287822878
756,1400,max-degree-U,0.8173431734317343
757,1600,max-degree-U,0.8136531365313653
758,1800,max-degree-U,0.8099630996309963
759,2000,max-degree-U,0.8025830258302583
760,200,min-degree-R,0.8210332103321033
761,400,min-degree-R,0.8007380073800738
762,600,min-degree-R,0.8007380073800738
763,800,min-degree-R,0.7988929889298892
764,1000,min-degree-R,0.7859778597785978
765,1200,min-degree-R,0.7896678966789668
766,1400,min-degree-R,0.7767527675276753
767,1600,min-degree-R,0.7896678966789668
768,1800,min-degree-R,0.7822878228782287
769,2000,min-degree-R,0.7656826568265682
770,200,min-degree-U,0.8376383763837638
771,400,min-degree-U,0.8394833948339483
772,600,min-degree-U,0.8321033210332104
773,800,min-degree-U,0.8339483394833949
774,1000,min-degree-U,0.8302583025830258
775,1200,min-degree-U,0.8284132841328413
776,1400,min-degree-U,0.8265682656826568
777,1600,min-degree-U,0.8247232472324724
778,1800,min-degree-U,0.8154981549815498
779,2000,min-degree-U,0.8136531365313653
780,200,saliency-R,0.8284132841328413
781,400,saliency-R,0.8284132841328413
782,600,saliency-R,0.8394833948339483
783,800,saliency-R,0.8376383763837638
784,1000,saliency-R,0.8265682656826568
785,1200,saliency-R,0.8394833948339483
786,1400,saliency-R,0.8302583025830258
787,1600,saliency-R,0.8302583025830258
788,1800,saliency-R,0.8357933579335793
789,2000,saliency-R,0.8394833948339483
790,200,saliency-U,0.8394833948339483
791,400,saliency-U,0.8394833948339483
792,600,saliency-U,0.8394833948339483
793,800,saliency-U,0.8394833948339483
794,1000,saliency-U,0.8394833948339483
795,1200,saliency-U,0.8394833948339483
796,1400,saliency-U,0.8394833948339483
797,1600,saliency-U,0.8413284132841329
798,1800,saliency-U,0.8413284132841329
799,2000,saliency-U,0.8413284132841329
