,# Layer,Setting,Accuracy
248,2,RI-ours,0.7343173431734318
249,2,NF-original,0.8099630996309963
250,2,NF-retrain,0.6605166051660517
251,2,NF-ours,0.7841328413284133
252,3,RI-original,0.43911439114391143
253,3,RI-retrain,0.47232472324723246
254,3,RI-ours,0.4354243542435424
255,3,NF-original,0.7029520295202952
256,3,NF-retrain,0.7933579335793358
257,3,NF-ours,0.6955719557195572
258,4,RI-original,0.474169741697417
259,4,RI-retrain,0.474169741697417
260,4,RI-ours,0.42435424354243545
261,4,NF-original,0.7416974169741697
262,4,NF-retrain,0.6974169741697417
263,4,NF-ours,0.7047970479704797
264,5,RI-original,0.48523985239852396
265,5,RI-retrain,0.5977859778597786
266,5,RI-ours,0.4833948339483395
267,5,NF-original,0.46309963099630996
268,5,NF-retrain,0.6623616236162362
269,5,NF-ours,0.45018450184501846
270,1,RI-original,0.8265682656826568
271,1,RI-retrain,0.8173431734317343
272,1,RI-ours,0.8118081180811808
273,1,NF-original,0.8321033210332104
274,1,NF-retrain,0.7767527675276753
275,1,NF-ours,0.7970479704797048
276,2,RI-original,0.8505535055350554
277,2,RI-retrain,0.6660516605166051
278,2,RI-ours,0.8431734317343174
279,2,NF-original,0.8081180811808119
280,2,NF-retrain,0.7638376383763837
281,2,NF-ours,0.7785977859778598
282,3,RI-original,0.7084870848708487
283,3,RI-retrain,0.48523985239852396
284,3,RI-ours,0.6771217712177122
285,3,NF-original,0.7730627306273062
286,3,NF-retrain,0.544280442804428
287,3,NF-ours,0.6642066420664207
288,4,RI-original,0.5387453874538746
289,4,RI-retrain,0.6697416974169742
290,4,RI-ours,0.5166051660516605
291,4,NF-original,0.4446494464944649
292,4,NF-retrain,0.7361623616236163
293,4,NF-ours,0.4225092250922509
294,5,RI-original,0.5830258302583026
295,5,RI-retrain,0.5627306273062731
296,5,RI-ours,0.4797047970479705
297,5,NF-original,0.488929889298893
298,5,NF-retrain,0.6752767527675276
299,5,NF-ours,0.4354243542435424
